FlowID,PacketLength,Timestamp,Direction,RTP,DTLS,STUN
0,202,2025-02-20 21:10:40.42992 +1100 AEDT,0,true,false,false
0,209,2025-02-20 21:10:40.450748 +1100 AEDT,0,true,false,false
0,106,2025-02-20 21:10:40.469996 +1100 AEDT,1,false,false,false
0,209,2025-02-20 21:10:40.471183 +1100 AEDT,0,true,false,false
0,202,2025-02-20 21:10:40.489977 +1100 AEDT,0,true,false,false
0,203,2025-02-20 21:10:40.509933 +1100 AEDT,0,true,false,false
0,107,2025-02-20 21:10:40.523107 +1100 AEDT,0,false,true,false
0,203,2025-02-20 21:10:40.529949 +1100 AEDT,0,true,false,false
0,110,2025-02-20 21:10:40.535635 +1100 AEDT,1,false,false,false
0,200,2025-02-20 21:10:40.550014 +1100 AEDT,0,true,false,false
0,198,2025-02-20 21:10:40.570191 +1100 AEDT,0,true,false,false
0,195,2025-02-20 21:10:40.590374 +1100 AEDT,0,true,false,false
0,194,2025-02-20 21:10:40.610445 +1100 AEDT,0,true,false,false
0,199,2025-02-20 21:10:40.631121 +1100 AEDT,0,true,false,false
0,198,2025-02-20 21:10:40.650194 +1100 AEDT,0,true,false,false
0,197,2025-02-20 21:10:40.670158 +1100 AEDT,0,true,false,false
0,205,2025-02-20 21:10:40.690084 +1100 AEDT,0,true,false,false
0,213,2025-02-20 21:10:40.710769 +1100 AEDT,0,true,false,false
0,155,2025-02-20 21:10:40.729872 +1100 AEDT,0,true,false,false
0,110,2025-02-20 21:10:40.752349 +1100 AEDT,1,false,false,false
0,106,2025-02-20 21:10:40.830502 +1100 AEDT,1,false,false,false
0,110,2025-02-20 21:10:40.842402 +1100 AEDT,1,false,false,false
0,106,2025-02-20 21:10:40.842415 +1100 AEDT,1,false,false,false
0,131,2025-02-20 21:10:40.856343 +1100 AEDT,0,false,true,false
0,166,2025-02-20 21:10:40.871062 +1100 AEDT,0,false,false,true
0,106,2025-02-20 21:10:40.877233 +1100 AEDT,1,false,false,false
0,106,2025-02-20 21:10:40.910257 +1100 AEDT,1,false,false,false
0,138,2025-02-20 21:10:40.917055 +1100 AEDT,1,false,false,false
0,142,2025-02-20 21:10:40.929908 +1100 AEDT,0,false,false,false
0,127,2025-02-20 21:10:41.007439 +1100 AEDT,1,false,true,false
0,106,2025-02-20 21:10:41.017463 +1100 AEDT,1,false,false,true
0,106,2025-02-20 21:10:41.028932 +1100 AEDT,0,false,false,false
0,106,2025-02-20 21:10:41.028952 +1100 AEDT,0,false,false,false
0,106,2025-02-20 21:10:41.043443 +1100 AEDT,0,false,false,false
0,141,2025-02-20 21:10:41.129764 +1100 AEDT,0,true,false,false
0,146,2025-02-20 21:10:41.149791 +1100 AEDT,0,true,false,false
0,107,2025-02-20 21:10:41.216027 +1100 AEDT,0,false,true,false
0,106,2025-02-20 21:10:41.292083 +1100 AEDT,1,false,false,false
0,158,2025-02-20 21:10:41.390029 +1100 AEDT,0,true,false,false
0,237,2025-02-20 21:10:41.409821 +1100 AEDT,0,true,false,false
0,239,2025-02-20 21:10:41.429881 +1100 AEDT,0,true,false,false
0,106,2025-02-20 21:10:41.437917 +1100 AEDT,1,false,false,false
0,221,2025-02-20 21:10:41.449869 +1100 AEDT,0,true,false,false
0,218,2025-02-20 21:10:41.469762 +1100 AEDT,0,true,false,false
0,110,2025-02-20 21:10:41.485997 +1100 AEDT,1,false,false,false
0,217,2025-02-20 21:10:41.489803 +1100 AEDT,0,true,false,false
0,208,2025-02-20 21:10:41.509858 +1100 AEDT,0,true,false,false
0,203,2025-02-20 21:10:41.529915 +1100 AEDT,0,true,false,false
0,106,2025-02-20 21:10:41.534708 +1100 AEDT,1,false,false,false
0,199,2025-02-20 21:10:41.55002 +1100 AEDT,0,true,false,false
0,199,2025-02-20 21:10:41.569767 +1100 AEDT,0,true,false,false
0,106,2025-02-20 21:10:41.586176 +1100 AEDT,1,false,false,false
0,204,2025-02-20 21:10:41.589824 +1100 AEDT,0,true,false,false
0,205,2025-02-20 21:10:41.609919 +1100 AEDT,0,true,false,false
0,200,2025-02-20 21:10:41.630106 +1100 AEDT,0,true,false,false
0,110,2025-02-20 21:10:41.637975 +1100 AEDT,1,false,false,false
0,197,2025-02-20 21:10:41.650865 +1100 AEDT,0,true,false,false
0,197,2025-02-20 21:10:41.67135 +1100 AEDT,0,true,false,false
0,195,2025-02-20 21:10:41.690756 +1100 AEDT,0,true,false,false
0,106,2025-02-20 21:10:41.693245 +1100 AEDT,1,false,false,false
0,193,2025-02-20 21:10:41.710051 +1100 AEDT,0,true,false,false
0,192,2025-02-20 21:10:41.729855 +1100 AEDT,0,true,false,false
0,106,2025-02-20 21:10:41.736032 +1100 AEDT,1,false,false,false
0,193,2025-02-20 21:10:41.753383 +1100 AEDT,0,true,false,false
0,287,2025-02-20 21:10:41.765444 +1100 AEDT,0,false,true,false
